epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6134.69,2.17564,1.43014,1.03359,0.65578,0.48119,0.49998,0.18737,2.03573,1.2804,1.01747,0.00121591,0.00121591,0.00121591
43,6282.18,2.12515,1.39344,1.03661,0.58843,0.47952,0.46327,0.17872,2.09314,1.33335,1.03601,0.00120491,0.00120491,0.00120491
44,6429.8,2.17831,1.42235,1.03471,0.60922,0.49678,0.48548,0.18352,2.07955,1.25317,1.03972,0.00119391,0.00119391,0.00119391
45,6577.41,2.12661,1.37038,1.02902,0.67292,0.44481,0.47611,0.18856,2.03879,1.31347,1.02419,0.0011829,0.0011829,0.0011829
46,6725.18,2.19605,1.46598,1.04637,0.61186,0.48102,0.47059,0.17164,2.05236,1.34231,1.02051,0.0011719,0.0011719,0.0011719
47,6872.81,2.11199,1.36471,1.02106,0.61048,0.51589,0.50968,0.19265,1.99081,1.26233,1.02681,0.0011609,0.0011609,0.0011609
48,7020.67,2.12585,1.42351,1.03748,0.58292,0.4888,0.47589,0.18308,2.0235,1.27663,1.02023,0.0011499,0.0011499,0.0011499
49,7168.54,2.11986,1.37977,1.01898,0.6075,0.47518,0.46603,0.17445,2.13765,1.27539,1.06465,0.00113889,0.00113889,0.00113889
50,7316.99,2.12741,1.39228,1.03786,0.61417,0.47431,0.47329,0.1829,2.06894,1.32269,1.03441,0.00112789,0.00112789,0.00112789
51,7466.67,2.10358,1.33333,1.01773,0.56336,0.46415,0.46089,0.16948,2.11006,1.30906,1.0484,0.00111689,0.00111689,0.00111689
52,7616.5,2.11345,1.37607,1.02988,0.66939,0.50313,0.50196,0.18831,2.02557,1.24806,1.03007,0.00110589,0.00110589,0.00110589
53,7766.19,2.11723,1.41543,1.03389,0.67538,0.54163,0.55076,0.20804,1.96065,1.22279,1.01835,0.00109489,0.00109489,0.00109489
54,7915.95,2.10245,1.34621,1.03214,0.65559,0.47725,0.50214,0.18701,2.07648,1.26462,1.0323,0.00108388,0.00108388,0.00108388
55,8065.8,2.06824,1.31589,1.02349,0.63473,0.50533,0.51668,0.19622,2.00755,1.2268,1.01857,0.00107288,0.00107288,0.00107288
