epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4941.6,1.67764,1.10522,1.0374,0.51829,0.47382,0.41632,0.15392,2.05073,1.62945,1.1625,0.000990365,0.000990365,0.000990365
43,5058.2,1.66349,1.10704,1.02634,0.51624,0.45309,0.4195,0.1532,2.11222,1.70324,1.19193,0.000973861,0.000973861,0.000973861
44,5174.92,1.64646,1.09363,1.02106,0.54441,0.42345,0.41575,0.14788,2.13802,1.81324,1.18876,0.000957358,0.000957358,0.000957358
45,5291.6,1.652,1.11112,1.02143,0.54393,0.44013,0.43551,0.15775,2.05577,1.73253,1.16872,0.000940855,0.000940855,0.000940855
46,5408.33,1.68251,1.12818,1.01562,0.56991,0.42358,0.44071,0.16633,2.06155,1.69086,1.16668,0.000924352,0.000924352,0.000924352
47,5524.97,1.64912,1.10445,1.01763,0.54186,0.4494,0.4506,0.16394,2.08844,1.68962,1.19026,0.000907848,0.000907848,0.000907848
48,5641.71,1.65239,1.09447,1.01992,0.56411,0.47307,0.47084,0.17581,2.04263,1.68314,1.17139,0.000891345,0.000891345,0.000891345
49,5758.57,1.62789,1.07888,1.02089,0.5791,0.48118,0.48558,0.18548,2.02005,1.68251,1.17371,0.000874842,0.000874842,0.000874842
50,5875.55,1.63821,1.10567,1.0213,0.57168,0.50281,0.48428,0.1789,2.06505,1.5868,1.15027,0.000858338,0.000858338,0.000858338
51,5992.3,1.61528,1.06261,1.01911,0.59803,0.4498,0.47204,0.16981,2.10027,1.68267,1.19917,0.000841835,0.000841835,0.000841835
52,6108.98,1.61134,1.104,1.01153,0.55286,0.48205,0.46611,0.16512,2.10789,1.69436,1.18749,0.000825332,0.000825332,0.000825332
53,6225.54,1.61393,1.07429,1.01098,0.55421,0.47024,0.46911,0.1733,2.05075,1.6184,1.17004,0.000808828,0.000808828,0.000808828
54,6342.07,1.60922,1.05371,1.00964,0.57725,0.45152,0.45266,0.16985,2.01503,1.83129,1.15424,0.000792325,0.000792325,0.000792325
55,6458.77,1.60973,1.05208,1.01204,0.57238,0.4678,0.46043,0.16947,2.06376,1.6634,1.1743,0.000775822,0.000775822,0.000775822
56,6575.59,1.60519,1.03417,1.00553,0.57828,0.44389,0.46254,0.17074,2.03857,1.6445,1.15825,0.000759318,0.000759318,0.000759318
57,6692.21,1.59203,1.03254,1.00247,0.5095,0.45618,0.42296,0.15263,2.07364,1.72133,1.17893,0.000742815,0.000742815,0.000742815
58,6808.86,1.58266,1.02311,0.99785,0.57856,0.4303,0.44906,0.16557,2.07104,1.72213,1.15196,0.000726312,0.000726312,0.000726312
59,6925.58,1.5975,1.03169,1.00267,0.57328,0.46365,0.45608,0.17159,2.02288,1.73996,1.1574,0.000709809,0.000709809,0.000709809
60,7042.31,1.56923,1.02554,0.99391,0.54907,0.47252,0.44704,0.16163,2.05314,1.69945,1.15784,0.000693305,0.000693305,0.000693305
61,7159.1,1.60143,1.03632,1.01019,0.53587,0.46604,0.45172,0.16386,2.07758,1.75565,1.17519,0.000676802,0.000676802,0.000676802
62,7275.79,1.57151,1.0003,0.99782,0.60323,0.45457,0.47737,0.17885,2.06678,1.5672,1.18056,0.000660299,0.000660299,0.000660299
63,7392.55,1.55369,0.99108,1.01046,0.56485,0.44457,0.43975,0.16344,2.07662,1.59746,1.17701,0.000643795,0.000643795,0.000643795
64,7509.38,1.57775,1.00038,1.00187,0.51379,0.47289,0.43426,0.16182,2.0963,1.66424,1.20904,0.000627292,0.000627292,0.000627292
65,7626.02,1.56404,1.01658,1.00683,0.56442,0.48079,0.47662,0.17953,2.05407,1.56045,1.17422,0.000610789,0.000610789,0.000610789
66,7742.67,1.55809,1.00495,0.99827,0.55273,0.45753,0.43445,0.15647,2.10193,1.64254,1.20558,0.000594286,0.000594286,0.000594286
67,7859.46,1.55597,0.99256,0.98546,0.58593,0.43923,0.45599,0.17216,2.09544,1.69897,1.18081,0.000577782,0.000577782,0.000577782
68,7976.12,1.54888,0.97901,0.99331,0.54517,0.47065,0.44057,0.15867,2.10275,1.66032,1.1831,0.000561279,0.000561279,0.000561279
69,8092.9,1.52612,0.96455,0.98962,0.54227,0.4661,0.47417,0.17483,2.06457,1.63502,1.1705,0.000544776,0.000544776,0.000544776
70,8209.59,1.54234,0.98076,0.99413,0.55639,0.51512,0.50102,0.1992,1.97504,1.58938,1.15473,0.000528272,0.000528272,0.000528272
71,8326.46,1.51949,0.97282,0.98561,0.56002,0.47297,0.47091,0.18813,2.03662,1.55237,1.17654,0.000511769,0.000511769,0.000511769
72,8443.13,1.53322,0.94921,0.99336,0.53815,0.45836,0.457,0.17689,2.03539,1.66051,1.18961,0.000495266,0.000495266,0.000495266
