epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,17770.5,2.21171,1.46131,1.03669,0.60066,0.50216,0.49286,0.17736,2.02507,1.30103,1.02809,0.00121591,0.00121591,0.00121591
43,18244.9,2.1582,1.43418,1.04251,0.56096,0.46186,0.45701,0.17628,2.0791,1.2955,1.03911,0.00120491,0.00120491,0.00120491
44,18626.3,2.16797,1.42378,1.03697,0.61615,0.50031,0.4951,0.17981,2.05346,1.27837,1.04568,0.00119391,0.00119391,0.00119391
45,18999.6,2.1472,1.40543,1.03158,0.56105,0.48544,0.44662,0.1702,2.07981,1.32685,1.03118,0.0011829,0.0011829,0.0011829
46,19459.5,2.19947,1.461,1.04827,0.57395,0.50934,0.48866,0.16965,2.10852,1.32789,1.0374,0.0011719,0.0011719,0.0011719
47,19896.3,2.11911,1.36721,1.01834,0.57606,0.49618,0.48059,0.18107,2.09632,1.3569,1.02228,0.0011609,0.0011609,0.0011609
48,20333,2.1439,1.4312,1.03987,0.59842,0.45793,0.46637,0.17288,2.08195,1.29751,1.03867,0.0011499,0.0011499,0.0011499
49,20769.4,2.12687,1.37993,1.02235,0.62153,0.47317,0.48602,0.18646,2.03932,1.26456,1.03397,0.00113889,0.00113889,0.00113889
50,21192.2,2.12344,1.39192,1.03514,0.60718,0.48808,0.48178,0.18377,2.06159,1.34212,1.0427,0.00112789,0.00112789,0.00112789
51,21913.7,2.12015,1.31206,1.02446,0.6038,0.49403,0.4753,0.17352,2.10429,1.29732,1.03438,0.00111689,0.00111689,0.00111689
52,22549.4,2.10137,1.38353,1.02538,0.59351,0.51074,0.48856,0.17831,2.05502,1.24818,1.04347,0.00110589,0.00110589,0.00110589
53,23004.1,2.12611,1.39318,1.03739,0.62351,0.5302,0.52838,0.19514,1.98204,1.23148,1.02848,0.00109489,0.00109489,0.00109489
54,23429.8,2.09819,1.3421,1.0247,0.63378,0.51899,0.52257,0.18738,2.00293,1.30292,1.02779,0.00108388,0.00108388,0.00108388
55,24076.8,2.0831,1.345,1.02534,0.64861,0.46829,0.4863,0.17605,2.02566,1.25128,1.02743,0.00107288,0.00107288,0.00107288
56,24590.1,2.11328,1.34301,1.01608,0.6122,0.51239,0.49994,0.17875,2.09774,1.24703,1.04645,0.00106188,0.00106188,0.00106188
57,25059.2,2.12478,1.34691,1.01803,0.63997,0.51562,0.52078,0.18941,2.04682,1.3011,1.02528,0.00105088,0.00105088,0.00105088
58,25497.5,2.1303,1.37467,1.01803,0.58124,0.48766,0.47364,0.17061,2.07974,1.2538,1.03836,0.00103987,0.00103987,0.00103987
59,26231.7,2.09902,1.32181,1.01344,0.6852,0.47849,0.50149,0.18819,2.05083,1.24586,1.04033,0.00102887,0.00102887,0.00102887
60,26512.9,2.1062,1.32187,1.01426,0.59455,0.51328,0.48594,0.1823,2.02938,1.28678,1.03364,0.00101787,0.00101787,0.00101787
61,26963.3,2.1066,1.31742,1.01202,0.60513,0.52488,0.51872,0.1929,2.07436,1.28063,1.04904,0.00100687,0.00100687,0.00100687
62,27893.6,2.10076,1.31415,1.02289,0.6369,0.52371,0.51105,0.1902,2.04617,1.27921,1.03266,0.000995866,0.000995866,0.000995866
63,28946.9,2.06679,1.29613,0.99514,0.62288,0.51516,0.51093,0.18932,2.09461,1.23745,1.05098,0.000984864,0.000984864,0.000984864
64,29426.3,2.08772,1.32487,1.01435,0.60277,0.52171,0.49681,0.18836,2.01949,1.26122,1.02888,0.000973861,0.000973861,0.000973861
65,29967.2,2.06732,1.29096,1.01701,0.6096,0.52658,0.50033,0.17632,2.08493,1.28344,1.04626,0.000962859,0.000962859,0.000962859
66,30484.3,2.05322,1.32014,1.00294,0.62275,0.50994,0.50969,0.18842,1.99914,1.22568,1.02793,0.000951857,0.000951857,0.000951857
67,31040.3,2.03999,1.3025,1.00164,0.60372,0.48217,0.47624,0.18081,2.04013,1.22532,1.04377,0.000940855,0.000940855,0.000940855
68,31576.3,2.02132,1.27403,1.0025,0.62076,0.49383,0.50171,0.18317,2.06928,1.28501,1.03941,0.000929853,0.000929853,0.000929853
69,32022,2.04402,1.32188,0.99851,0.61492,0.52267,0.51887,0.19681,2.05082,1.22567,1.0281,0.00091885,0.00091885,0.00091885
70,32560.2,2.00669,1.25816,0.99641,0.62059,0.49825,0.48801,0.18685,2.02437,1.30095,1.01353,0.000907848,0.000907848,0.000907848
71,32970.6,2.02591,1.24214,1.00562,0.60687,0.52534,0.5233,0.19453,2.05443,1.23661,1.03318,0.000896846,0.000896846,0.000896846
72,33365.1,2.0589,1.27186,1.0152,0.62632,0.53004,0.52728,0.19433,2.01339,1.22262,1.03075,0.000885844,0.000885844,0.000885844
73,33762.6,2.02372,1.30113,1.00613,0.60075,0.49951,0.50248,0.1974,1.97274,1.23438,1.02525,0.000874842,0.000874842,0.000874842
74,34194.7,2.04115,1.27504,1.00412,0.63894,0.54099,0.52391,0.18265,2.12946,1.27198,1.0503,0.000863839,0.000863839,0.000863839
75,34586.1,2.04621,1.27795,0.98688,0.64624,0.5437,0.55283,0.21183,1.96054,1.23699,1.02451,0.000852837,0.000852837,0.000852837
